Order ID,Order Date,Country,Region,State,City,Category,Sub-Category,Product Name,Customer Name,Quantity,Sales,Discount,Profit
US-2021-155474,08/07/2021,United States,West,Washington,Seattle,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Chris Cortes,3,19.296,0.2,6.03
US-2021-152520,08/07/2021,United States,East,Rhode Island,Providence,Office Supplies,Paper,Xerox 213,Thea Hudgings,2,12.96,0,6.2208
US-2021-152471,08/07/2021,United States,South,Florida,Jacksonville,Office Supplies,Paper,Xerox 1921,Zuschuss Donatelli,2,15.984,0.2,4.995
US-2021-112109,08/07/2021,United States,West,Colorado,Broomfield,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Joe Elijah,7,33.488,0.2,-1.2558
US-2021-155474,08/07/2021,United States,West,Washington,Seattle,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,Chris Cortes,1,107.984,0.2,9.4486
US-2021-152471,08/07/2021,United States,South,Florida,Jacksonville,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,Zuschuss Donatelli,5,823.96,0.2,51.4975
US-2021-156685,08/07/2021,United States,Central,Texas,Arlington,Technology,Phones,Cisco SPA 502G IP Phone,Scot Coram,9,863.64,0.2,107.955
CA-2021-112109,08/07/2021,Canada,Central,Manitoba,Winnipeg,Furniture,Chairs,SAFCO Arco Folding Chair,Joe Elijah,3,47.616,0.2,3.5712
CA-2021-112109,08/07/2021,Canada,Central,Manitoba,Winnipeg,Office Supplies,Binders,Wilson Jones Active Use Binders,Joe Elijah,9,863.64,0.2,107.955
CA-2021-112109,08/07/2021,Canada,Central,Manitoba,Winnipeg,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Joe Elijah,1,107.984,0.2,9.4486
CA-2021-112109,08/07/2021,Canada,Central,Manitoba,Winnipeg,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Joe Elijah,3,19.296,0.2,6.03
US-2021-136329,09/07/2021,United States,East,New York,New York City,Furniture,Chairs,Hon GuestStacker Chair,Jonathan Doherty,2,408.006,0.1,72.5344
US-2021-136329,09/07/2021,United States,East,New York,New York City,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Jonathan Doherty,4,165.28,0,14.8752
US-2021-131149,10/07/2021,United States,Central,Texas,Dallas,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Logan Haushalter,4,154.24,0.2,17.352
US-2021-134222,10/07/2021,United States,West,Arizona,Yuma,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,Nick Zandusky,6,44.856,0.7,-35.8848
US-2021-131149,10/07/2021,United States,Central,Texas,Dallas,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Logan Haushalter,3,338.04,0.2,-33.804
US-2021-126613,10/07/2021,United States,West,Arizona,Mesa,Office Supplies,Storage,Sterilite Officeware Hinged File Box,Allen Armold,2,16.768,0.2,1.4672
US-2021-164924,10/07/2021,United States,East,Pennsylvania,Philadelphia,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Erin Ashbrook,3,341.991,0.7,-319.1916
US-2021-103891,12/07/2021,United States,West,California,Los Angeles,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,Kristen Hastings,6,95.76,0.2,7.182
US-2021-137050,14/07/2021,United States,East,New York,New York City,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Steven Ward,4,579.136,0.2,21.7176
US-2021-109953,14/07/2021,United States,West,California,San Francisco,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,Raymond Buch,4,30.8,0,10.164
US-2021-157588,14/07/2021,United States,South,Georgia,Columbus,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Anemone Ratner,1,51.75,0,15.525
US-2021-109953,14/07/2021,United States,West,California,San Francisco,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Raymond Buch,7,151.62,0,50.0346
US-2021-137050,14/07/2021,United States,East,New York,New York City,Office Supplies,Art,Newell 315,Steven Ward,7,41.86,0,10.465
US-2021-137050,14/07/2021,United States,East,New York,New York City,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,Steven Ward,2,8.544,0.2,2.8836
US-2021-137050,14/07/2021,United States,East,New York,New York City,Office Supplies,Binders,Acco Hanging Data Binders,Steven Ward,3,9.144,0.2,3.2004
US-2021-157588,14/07/2021,United States,South,Georgia,Columbus,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,Anemone Ratner,5,36.4,0,17.108
US-2021-117282,14/07/2021,United States,East,New York,New York City,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,Dan Reichenbach,2,14.16,0.2,5.133
US-2021-169215,14/07/2021,United States,East,New York,Auburn,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,Richard Eichhorn,9,29.61,0,13.3245
US-2021-137050,14/07/2021,United States,East,New York,New York City,Office Supplies,Fasteners,Ideal Clamps,Steven Ward,7,14.07,0,6.8943
US-2021-115483,14/07/2021,United States,Central,Texas,Irving,Office Supplies,Paper,Xerox 1914,John Stevenson,5,219.84,0.2,79.692
US-2021-137050,14/07/2021,United States,East,New York,New York City,Office Supplies,Storage,"Personal Folder Holder, Ebony",Steven Ward,1,11.21,0,3.363
US-2021-120180,14/07/2021,United States,East,Pennsylvania,Philadelphia,Office Supplies,Supplies,Acme Stainless Steel Office Snips,Theone Pippenger,2,11.632,0.2,1.0178
US-2021-101378,14/07/2021,United States,South,Alabama,Huntsville,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,Rob Haberlin,2,29,0,7.25
US-2021-136924,14/07/2021,United States,West,Arizona,Tucson,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,Erin Smith,8,380.864,0.2,38.0864
US-2021-101966,14/07/2021,United States,Central,Texas,Houston,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Bryan Mills,7,419.944,0.2,52.493
US-2021-109953,14/07/2021,United States,West,California,San Francisco,Technology,Phones,Panasonic Kx-TS550,Raymond Buch,3,110.376,0.2,12.4173
US-2021-168095,15/07/2021,United States,West,Oregon,Portland,Furniture,Chairs,Bevis Steel Folding Chairs,Mark Cousins,3,230.28,0.2,23.028
US-2021-168095,15/07/2021,United States,West,Oregon,Portland,Office Supplies,Paper,Xerox 1909,Mark Cousins,5,105.52,0.2,34.294
US-2021-122322,15/07/2021,United States,West,Utah,Provo,Office Supplies,Supplies,Fiskars Home & Office Scissors,Rick Huthwaite,5,44.4,0,12.432
US-2021-130050,16/07/2021,United States,Central,Texas,Houston,Furniture,Furnishings,Staple-based wall hangings,Mark Cousins,3,9.552,0.6,-3.8208
US-2021-157161,16/07/2021,United States,South,South Carolina,Columbia,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",Jonathan Doherty,3,22.32,0,5.58
US-2021-157161,16/07/2021,United States,South,South Carolina,Columbia,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,Jonathan Doherty,2,6.46,0,3.1654
US-2021-157161,16/07/2021,United States,South,South Carolina,Columbia,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Jonathan Doherty,5,24.1,0,11.086
US-2021-157161,16/07/2021,United States,South,South Carolina,Columbia,Office Supplies,Envelopes,Poly String Tie Envelopes,Jonathan Doherty,5,10.2,0,4.794
US-2021-157161,16/07/2021,United States,South,South Carolina,Columbia,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Jonathan Doherty,9,60.12,0,28.8576
US-2021-157000,16/07/2021,United States,Central,Texas,Grand Prairie,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Alice McCarthy,3,20.016,0.2,6.255
US-2021-157000,16/07/2021,United States,Central,Texas,Grand Prairie,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",Alice McCarthy,3,37.224,0.2,3.7224
US-2021-100720,16/07/2021,United States,East,Pennsylvania,Philadelphia,Office Supplies,Supplies,Acme Value Line Scissors,Chloris Kastensmidt,2,5.84,0.2,0.73
US-2021-157161,16/07/2021,United States,South,South Carolina,Columbia,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Jonathan Doherty,2,75.98,0,18.2352
US-2021-100720,16/07/2021,United States,East,Pennsylvania,Philadelphia,Technology,Phones,Mophie Juice Pack Helium for iPhone,Chloris Kastensmidt,3,143.982,0.4,-28.7964
US-2021-100720,16/07/2021,United States,East,Pennsylvania,Philadelphia,Technology,Phones,GE 2-Jack Phone Line Splitter,Chloris Kastensmidt,4,494.376,0.4,-115.3544
US-2021-139087,17/07/2021,United States,West,Washington,Seattle,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,Dennis Kane,3,12.42,0,4.4712
US-2021-139087,17/07/2021,United States,West,Washington,Seattle,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",Dennis Kane,5,24.75,0,10.89
US-2021-116603,17/07/2021,United States,East,New York,New York City,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Annie Thurman,2,45.96,0,13.788
US-2021-131835,17/07/2021,United States,East,New Jersey,Perth Amboy,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,Matt Collister,2,162.64,0,45.5392
US-2021-139087,17/07/2021,United States,West,Washington,Seattle,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Dennis Kane,3,12.816,0.2,4.1652
US-2021-139087,17/07/2021,United States,West,Washington,Seattle,Office Supplies,Labels,Round Specialty Laser Printer Labels,Dennis Kane,7,87.71,0,41.2237
US-2021-121671,17/07/2021,United States,Central,Missouri,Springfield,Office Supplies,Paper,Strathmore Photo Frame Cards,Andrew Allen,3,21.93,0,10.0878
US-2021-121671,17/07/2021,United States,Central,Missouri,Springfield,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Andrew Allen,1,7.64,0,3.7436
US-2021-121671,17/07/2021,United States,Central,Missouri,Springfield,Office Supplies,Paper,Xerox 1993,Andrew Allen,8,51.84,0,25.4016
US-2021-131835,17/07/2021,United States,East,New Jersey,Perth Amboy,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Matt Collister,1,55.48,0,26.6304
US-2021-121671,17/07/2021,United States,Central,Missouri,Springfield,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,Andrew Allen,1,265.17,0,47.7306
US-2021-139087,17/07/2021,United States,West,Washington,Seattle,Office Supplies,Storage,Home/Office Personal File Carts,Dennis Kane,2,69.52,0,17.38
US-2021-121671,17/07/2021,United States,Central,Missouri,Springfield,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",Andrew Allen,3,242.94,0,4.8588
US-2021-101343,17/07/2021,United States,West,California,Los Angeles,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",Ruben Ausman,2,77.88,0,3.894
US-2021-139087,17/07/2021,United States,West,Washington,Seattle,Technology,Accessories,First Data TMFD35 PIN Pad,Dennis Kane,3,428.4,0,89.964
US-2021-139087,17/07/2021,United States,West,Washington,Seattle,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Dennis Kane,2,20.784,0.2,-4.6764
US-2021-131835,17/07/2021,United States,East,New Jersey,Perth Amboy,Technology,Phones,Bose SoundLink Bluetooth Speaker,Matt Collister,3,597,0,280.59
US-2021-157763,18/07/2021,United States,South,Kentucky,Bowling Green,Furniture,Chairs,Hon Olson Stacker Stools,Katharine Harms,1,140.81,0,39.4268
US-2021-114727,18/07/2021,United States,West,Colorado,Denver,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Linda Southworth,3,854.352,0.2,10.6794
US-2021-114727,18/07/2021,United States,West,Colorado,Denver,Furniture,Chairs,Hon GuestStacker Chair,Linda Southworth,3,544.008,0.2,40.8006
US-2021-102561,18/07/2021,United States,East,Pennsylvania,Philadelphia,Office Supplies,Art,Newell 326,Neil Knudson,8,11.264,0.2,1.2672
US-2021-114727,18/07/2021,United States,West,Colorado,Denver,Office Supplies,Binders,Round Ring Binders,Linda Southworth,3,1.872,0.7,-1.4352
US-2021-102561,18/07/2021,United States,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Xerox 196,Neil Knudson,4,18.496,0.2,6.7048
US-2021-114727,18/07/2021,United States,West,Colorado,Denver,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Linda Southworth,3,338.04,0.2,-33.804
US-2021-102561,18/07/2021,United States,East,Pennsylvania,Philadelphia,Office Supplies,Storage,Steel Personal Filing/Posting Tote,Neil Knudson,10,284.08,0.2,24.857
US-2021-114727,18/07/2021,United States,West,Colorado,Denver,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Linda Southworth,2,593.568,0.2,0
US-2021-161676,18/07/2021,United States,West,Arizona,Glendale,Office Supplies,Supplies,"Elite 5"" Scissors",Jennifer Patt,5,33.8,0.2,4.225
US-2021-124681,18/07/2021,United States,Central,Texas,Dallas,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,Susan Vittorini,3,15.576,0.2,3.3099
US-2021-162110,18/07/2021,United States,West,Arizona,Phoenix,Technology,Phones,iHome FM Clock Radio with Lightning Dock,Nora Paige,1,55.992,0.2,3.4995
US-2021-163776,19/07/2021,United States,South,Mississippi,Hattiesburg,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Joy Smith,5,504.9,0,126.225
US-2021-163776,19/07/2021,United States,South,Mississippi,Hattiesburg,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Joy Smith,6,185.58,0,76.0878
US-2021-163776,19/07/2021,United States,South,Mississippi,Hattiesburg,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,Joy Smith,1,8.6,0,4.042
US-2021-163776,19/07/2021,United States,South,Mississippi,Hattiesburg,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Joy Smith,2,77.56,0,35.6776
US-2021-163776,19/07/2021,United States,South,Mississippi,Hattiesburg,Office Supplies,Paper,Xerox 1893,Joy Smith,6,245.94,0,120.5106
US-2021-163776,19/07/2021,United States,South,Mississippi,Hattiesburg,Office Supplies,Storage,Rogers Deluxe File Chest,Joy Smith,4,87.92,0,0.8792
US-2021-157217,19/07/2021,United States,West,California,San Francisco,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,Tracy Collins,3,389.97,0,132.5898
US-2021-157217,19/07/2021,United States,West,California,San Francisco,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,Tracy Collins,2,35.984,0.2,4.498
US-2021-137939,20/07/2021,United States,East,New York,Long Beach,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Pauline Johnson,5,89.95,0,43.176
US-2021-142895,21/07/2021,United States,South,North Carolina,Concord,Furniture,Chairs,"Leather Task Chair, Black",Beth Paige,5,363.92,0.2,0
US-2021-141957,21/07/2021,United States,East,Ohio,Newark,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Jason Gross,2,18.656,0.2,1.3992
US-2021-146521,21/07/2021,United States,East,Pennsylvania,Philadelphia,Office Supplies,Binders,GBC Instant Report Kit,Corey Catlett,1,1.941,0.7,-1.294
US-2021-141957,21/07/2021,United States,East,Ohio,Newark,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",Jason Gross,7,11.088,0.7,-8.1312
US-2021-160941,21/07/2021,United States,West,California,Roseville,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,Damala Kotsonis,5,419.9,0,197.353
US-2021-142895,21/07/2021,United States,South,North Carolina,Concord,Office Supplies,Labels,Avery 494,Beth Paige,3,6.264,0.2,2.0358
US-2021-160941,21/07/2021,United States,West,California,Roseville,Office Supplies,Labels,Self-Adhesive Removable Labels,Damala Kotsonis,1,3.15,0,1.512
US-2021-141957,21/07/2021,United States,East,Ohio,Newark,Office Supplies,Storage,Safco Steel Mobile File Cart,Jason Gross,1,66.688,0.2,4.168
US-2021-141957,21/07/2021,United States,East,Ohio,Newark,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",Jason Gross,2,99.488,0.2,8.7052
US-2021-114307,22/07/2021,United States,East,Maryland,Columbia,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Maureen Fritzler,3,27.42,0,9.3228
US-2021-122392,22/07/2021,United States,East,Pennsylvania,Allentown,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",Caroline Jumper,2,11.648,0.2,3.3488
US-2021-114307,22/07/2021,United States,East,Maryland,Columbia,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Maureen Fritzler,2,37.68,0,10.5504
US-2021-111290,22/07/2021,United States,Central,Michigan,Westland,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,Dennis Kane,5,29.2,0,10.512
US-2021-122392,22/07/2021,United States,East,Pennsylvania,Allentown,Office Supplies,Art,12 Colored Short Pencils,Caroline Jumper,2,4.16,0.2,0.364
US-2021-114307,22/07/2021,United States,East,Maryland,Columbia,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,Maureen Fritzler,3,5.4,0,2.592
US-2021-144855,22/07/2021,United States,West,California,San Francisco,Office Supplies,Labels,Self-Adhesive Removable Labels,Dionis Lloyd,2,6.3,0,3.024
US-2021-111290,22/07/2021,United States,Central,Michigan,Westland,Office Supplies,Paper,Xerox 192,Dennis Kane,5,32.4,0,15.552
US-2021-114307,22/07/2021,United States,East,Maryland,Columbia,Office Supplies,Paper,Xerox 216,Maureen Fritzler,8,51.84,0,24.8832
US-2021-111290,22/07/2021,United States,Central,Michigan,Westland,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,Dennis Kane,5,965.85,0,135.219
US-2021-140613,22/07/2021,United States,West,Nevada,Sparks,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",Kristina Nunn,5,86.2,0,24.998
US-2021-111290,22/07/2021,United States,Central,Michigan,Westland,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,Dennis Kane,1,109.95,0,36.2835
US-2021-165316,23/07/2021,United States,South,Florida,Tampa,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Jennifer Braxton,2,23.696,0.2,6.5164
US-2021-112256,23/07/2021,United States,Central,Texas,Mcallen,Office Supplies,Art,Newell 339,Chloris Kastensmidt,2,4.448,0.2,0.3336
US-2021-112256,23/07/2021,United States,Central,Texas,Mcallen,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Chloris Kastensmidt,5,175.92,0.2,15.393
US-2021-165316,23/07/2021,United States,South,Florida,Tampa,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,Jennifer Braxton,2,35.216,0.2,2.6412
US-2021-162404,23/07/2021,United States,Central,Illinois,Rockford,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",Neil Französisch,4,11.416,0.8,-18.8364
US-2021-112256,23/07/2021,United States,Central,Texas,Mcallen,Office Supplies,Binders,Storex Dura Pro Binders,Chloris Kastensmidt,4,4.752,0.8,-8.316
US-2021-112256,23/07/2021,United States,Central,Texas,Mcallen,Office Supplies,Paper,Xerox 231,Chloris Kastensmidt,1,5.184,0.2,1.8144
US-2021-112256,23/07/2021,United States,Central,Texas,Mcallen,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,Chloris Kastensmidt,2,13.344,0.2,1.0008
US-2021-165316,23/07/2021,United States,South,Florida,Tampa,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Jennifer Braxton,1,265.475,0.5,-111.4995
US-2021-111318,23/07/2021,United States,Central,Texas,Houston,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Ivan Liston,8,115.136,0.2,11.5136
US-2021-162943,24/07/2021,United States,East,New York,New York City,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Darren Budd,2,253.764,0.1,31.0156
US-2021-102498,24/07/2021,United States,South,Louisiana,Lafayette,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,James Galang,5,73.2,0,21.228
US-2021-126158,25/07/2021,United States,West,California,Costa Mesa,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,Sanjit Chand,2,241.568,0.2,18.1176
US-2021-115441,25/07/2021,United States,Central,Wisconsin,Milwaukee,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Sally Hughsby,4,403.56,0,96.8544
US-2021-126158,25/07/2021,United States,West,California,Costa Mesa,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,Sanjit Chand,9,69.3,0,22.869
US-2021-115441,25/07/2021,United States,Central,Wisconsin,Milwaukee,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Sally Hughsby,5,95.2,0,27.608
US-2021-126158,25/07/2021,United States,West,California,Costa Mesa,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Sanjit Chand,4,255.76,0,81.8432
US-2021-104157,25/07/2021,United States,South,Mississippi,Jackson,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Meg Tillman,8,2430.08,0,388.8128
US-2021-115525,25/07/2021,United States,East,Ohio,Toledo,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Rick Reed,5,243.88,0.2,27.4365
US-2021-149335,25/07/2021,United States,West,California,San Francisco,Office Supplies,Art,Newell 325,Becky Castell,9,37.17,0,11.151
US-2021-126158,25/07/2021,United States,West,California,Costa Mesa,Office Supplies,Binders,Clear Mylar Reinforcing Strips,Sanjit Chand,8,119.616,0.2,40.3704
US-2021-149454,25/07/2021,United States,South,Virginia,Arlington,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Katherine Murray,1,10.44,0,4.8024
US-2021-128307,25/07/2021,United States,Central,Texas,Houston,Office Supplies,Envelopes,Quality Park Security Envelopes,Bill Eplett,1,20.936,0.2,7.0659
US-2021-111115,25/07/2021,United States,West,California,Los Angeles,Office Supplies,Fasteners,OIC Binder Clips,Larry Blacks,6,21.48,0,10.74
US-2021-103037,25/07/2021,United States,Central,Texas,Houston,Office Supplies,Labels,Avery 493,Ken Heidel,4,15.712,0.2,5.6956
US-2021-104157,25/07/2021,United States,South,Mississippi,Jackson,Office Supplies,Paper,Advantus Motivational Note Cards,Meg Tillman,5,65.5,0,32.095
US-2021-115441,25/07/2021,United States,Central,Wisconsin,Milwaukee,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Sally Hughsby,2,20.62,0,9.6914
US-2021-104157,25/07/2021,United States,South,Mississippi,Jackson,Office Supplies,Storage,Akro Stacking Bins,Meg Tillman,1,7.89,0,0.3156
US-2021-115441,25/07/2021,United States,Central,Wisconsin,Milwaukee,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,Sally Hughsby,7,124.25,0,48.4575
US-2021-147417,25/07/2021,United States,East,Ohio,Columbus,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,Christy Brittain,4,1439.976,0.4,191.9968
US-2021-115441,25/07/2021,United States,Central,Wisconsin,Milwaukee,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,Sally Hughsby,5,297.55,0,83.314
US-2021-107783,28/07/2021,United States,East,Pennsylvania,Bethlehem,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Olvera Toch,5,177.45,0.5,-78.078
US-2021-105452,28/07/2021,United States,Central,Texas,Pasadena,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",Barry Franz,5,24.7,0.6,-9.88
US-2021-105452,28/07/2021,United States,Central,Texas,Pasadena,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Barry Franz,5,302.72,0.6,-378.4
US-2021-107783,28/07/2021,United States,East,Pennsylvania,Bethlehem,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Olvera Toch,3,9.48,0.2,0.711
US-2021-107783,28/07/2021,United States,East,Pennsylvania,Bethlehem,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,Olvera Toch,6,1369.764,0.7,-913.176
US-2021-143924,28/07/2021,United States,Central,Michigan,Holland,Office Supplies,Fasteners,Staples,Steve Carroll,7,20.44,0,9.198
US-2021-140046,28/07/2021,United States,West,California,Los Angeles,Office Supplies,Labels,Avery 495,Khloe Miller,3,18.9,0,8.694
US-2021-143924,28/07/2021,United States,Central,Michigan,Holland,Office Supplies,Paper,Xerox 1889,Steve Carroll,2,109.92,0,53.8608
US-2021-131891,29/07/2021,United States,South,Florida,Pensacola,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Pierre Wener,3,2.214,0.7,-1.476
US-2021-164574,29/07/2021,United States,South,North Carolina,Charlotte,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",Ritsa Hightower,3,27.396,0.7,-20.0904
US-2021-116344,29/07/2021,United States,East,Pennsylvania,Philadelphia,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Jack O'Briant,2,84.784,0.2,-16.9568
US-2021-164574,29/07/2021,United States,South,North Carolina,Charlotte,Office Supplies,Storage,Fellowes High-Stak Drawer Files,Ritsa Hightower,5,704.76,0.2,26.4285
US-2021-112585,30/07/2021,United States,West,California,San Francisco,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,Rob Williams,2,715.64,0,178.91
US-2021-112025,30/07/2021,United States,Central,Texas,Houston,Office Supplies,Binders,GBC VeloBind Cover Sets,Lindsay Shagiari,3,9.264,0.8,-13.896
US-2021-137743,30/07/2021,United States,Central,Illinois,Chicago,Office Supplies,Labels,Avery 498,Katherine Hughes,4,9.248,0.2,3.1212
US-2021-137743,30/07/2021,United States,Central,Illinois,Chicago,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,Katherine Hughes,2,1036.624,0.2,51.8312
US-2021-133550,31/07/2021,United States,Central,Michigan,Detroit,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Ken Lonsdale,3,272.94,0,30.0234
US-2021-144148,31/07/2021,United States,West,California,San Francisco,Furniture,Tables,Laminate Occasional Tables,Anna Häberlin,7,863.128,0.2,-32.3673
US-2021-133550,31/07/2021,United States,Central,Michigan,Detroit,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,Ken Lonsdale,4,283.14,0.1,72.358
US-2021-133550,31/07/2021,United States,Central,Michigan,Detroit,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,Ken Lonsdale,1,118.99,0,33.3172
US-2021-133550,31/07/2021,United States,Central,Michigan,Detroit,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,Ken Lonsdale,4,635.96,0,165.3496
US-2021-132990,01/08/2021,United States,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Eldon 500 Class Desk Accessories,Khloe Miller,2,19.312,0.2,3.1382
